,speaker,dialogue,sentences,sentiment,entities,tokens,num_pron,total_sent,speaker_prev,speaker_next,nearbyChars
960,Hope van Dyne,Nothing's happening.,"[{'content': u""Nothing's happening."", 'begin': 0, 'score': -0.6, 'magnitude': 0.6}]","{'score': -0.6, 'magnitude': 0.6}","[{'type': u'OTHER', 'meta': {}, 'salience': 1, 'name': u'Nothing', 'mentions': [u'Nothing']}]","[{'index': 2, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Nothing', 'lemma': u'Nothing'}, {'index': 2, 'begin': 7, 'pos': u'VERB', 'label': u'AUX', 'content': u""'s"", 'lemma': u'be'}, {'index': 2, 'begin': 10, 'pos': u'VERB', 'label': u'ROOT', 'content': u'happening', 'lemma': u'happen'}, {'index': 2, 'begin': 19, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,-0.36,Dr. Hank Pym,Scott Lang,['Scott Lang' 'Dr. Hank Pym' 'Hope van Dyne' 'Scott Lang' 'Dr. Hank Pym']
961,Scott Lang,"Whoa, hold on. Something's kind of happening.","[{'content': u'Whoa, hold on.', 'begin': 0, 'score': 0.3, 'magnitude': 0.3}, {'content': u""Something's kind of happening."", 'begin': 15, 'score': 0.4, 'magnitude': 0.4}]","{'score': 0.3, 'magnitude': 0.7}","[{'type': u'OTHER', 'meta': {}, 'salience': 0.73853326, 'name': u'Something', 'mentions': [u'Something']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.26146674, 'name': u'kind', 'mentions': [u'kind']}]","[{'index': 2, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Whoa', 'lemma': u'Whoa'}, {'index': 2, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 2, 'begin': 6, 'pos': u'VERB', 'label': u'ROOT', 'content': u'hold', 'lemma': u'hold'}, {'index': 2, 'begin': 11, 'pos': u'PRT', 'label': u'PRT', 'content': u'on', 'lemma': u'on'}, {'index': 2, 'begin': 13, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 7, 'begin': 15, 'pos': u'NOUN', 'label': u'POSS', 'content': u'Something', 'lemma': u'Something'}, {'index': 5, 'begin': 24, 'pos': u'PRT', 'label': u'PS', 'content': u""'s"", 'lemma': u""'s""}, {'index': 7, 'begin': 27, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'kind', 'lemma': u'kind'}, {'index': 7, 'begin': 32, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 8, 'begin': 35, 'pos': u'VERB', 'label': u'PCOMP', 'content': u'happening', 'lemma': u'happen'}, {'index': 7, 'begin': 44, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,0.21,Hope van Dyne,Dr. Hank Pym,['Dr. Hank Pym' 'Hope van Dyne' 'Scott Lang' 'Dr. Hank Pym' 'Scott Lang']
962,Dr. Hank Pym,Well if that's the case… shoot me again.,"[{'content': u""Well if that's the case\u2026 shoot me again."", 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}","[{'type': u'OTHER', 'meta': {}, 'salience': 1, 'name': u'case', 'mentions': [u'case']}]","[{'index': 7, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Well', 'lemma': u'Well'}, {'index': 3, 'begin': 5, 'pos': u'ADP', 'label': u'MARK', 'content': u'if', 'lemma': u'if'}, {'index': 3, 'begin': 8, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'that', 'lemma': u'that'}, {'index': 7, 'begin': 12, 'pos': u'VERB', 'label': u'ADVCL', 'content': u""'s"", 'lemma': u'be'}, {'index': 5, 'begin': 15, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 3, 'begin': 19, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'case', 'lemma': u'case'}, {'index': 7, 'begin': 23, 'pos': u'PUNCT', 'label': u'P', 'content': u'\u2026', 'lemma': u'\u2026'}, {'index': 7, 'begin': 25, 'pos': u'VERB', 'label': u'ROOT', 'content': u'shoot', 'lemma': u'shoot'}, {'index': 7, 'begin': 31, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'me', 'lemma': u'me', 'char': 'Dr. Hank Pym'}, {'index': 7, 'begin': 34, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'again', 'lemma': u'again'}, {'index': 7, 'begin': 39, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",1,0.0,Scott Lang,Scott Lang,['Hope van Dyne' 'Scott Lang' 'Dr. Hank Pym' 'Scott Lang' 'Dr. Hank Pym']
963,Scott Lang,"[looking at Hope] Yeah, I don't know what you're doing grabbing me and kissing me like that. I was a little surprised myself. I have to get somewhere. I'll see you later, Hank. Really, Hope. [Scott turns to leave]","[{'content': u""[looking at Hope] Yeah, I don't know what you're doing grabbing me and kissing me like that."", 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'I was a little surprised myself.', 'begin': 93, 'score': 0.4, 'magnitude': 0.4}, {'content': u'I have to get somewhere.', 'begin': 126, 'score': 0.1, 'magnitude': 0.1}, {'content': u""I'll see you later, Hank."", 'begin': 151, 'score': 0.3, 'magnitude': 0.3}, {'content': u'Really, Hope.', 'begin': 177, 'score': 0.3, 'magnitude': 0.3}, {'content': u'[Scott turns to leave]', 'begin': 191, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.2, 'magnitude': 1.7}","[{'type': u'ORGANIZATION', 'meta': {u'mid': u'/m/07ppr86'}, 'salience': 0.7930208, 'name': u'Hope', 'mentions': [u'Hope', u'Hope']}, {'type': u'PERSON', 'meta': {}, 'salience': 0.076735966, 'name': u'Hank', 'mentions': [u'Hank']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.07138269, 'name': u'somewhere', 'mentions': [u'somewhere']}, {'type': u'PERSON', 'meta': {u'mid': u'/m/06dlh', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Robert_Falcon_Scott'}, 'salience': 0.058860563, 'name': u'Scott', 'mentions': [u'Scott']}]","[{'index': 1, 'begin': 0, 'pos': u'PUNCT', 'label': u'P', 'content': u'[', 'lemma': u'['}, {'index': 1, 'begin': 1, 'pos': u'VERB', 'label': u'ROOT', 'content': u'looking', 'lemma': u'look'}, {'index': 1, 'begin': 9, 'pos': u'ADP', 'label': u'PREP', 'content': u'at', 'lemma': u'at'}, {'index': 2, 'begin': 12, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Hope', 'lemma': u'Hope'}, {'index': 1, 'begin': 16, 'pos': u'PUNCT', 'label': u'P', 'content': u']', 'lemma': u']'}, {'index': 10, 'begin': 18, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Yeah', 'lemma': u'Yeah'}, {'index': 10, 'begin': 22, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 10, 'begin': 24, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': 'Scott Lang'}, {'index': 10, 'begin': 26, 'pos': u'VERB', 'label': u'AUX', 'content': u'do', 'lemma': u'do'}, {'index': 10, 'begin': 28, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 1, 'begin': 32, 'pos': u'VERB', 'label': u'PARATAXIS', 'content': u'know', 'lemma': u'know'}, {'index': 14, 'begin': 37, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'what', 'lemma': u'what', 'char': 'Mutant'}, {'index': 14, 'begin': 42, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': 'Dr. Hank Pym'}, {'index': 14, 'begin': 45, 'pos': u'VERB', 'label': u'AUX', 'content': u""'re"", 'lemma': u'be'}, {'index': 10, 'begin': 49, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'doing', 'lemma': u'do'}, {'index': 14, 'begin': 55, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'grabbing', 'lemma': u'grab'}, {'index': 15, 'begin': 64, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'me', 'lemma': u'me', 'char': 'Scott Lang'}, {'index': 15, 'begin': 67, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 15, 'begin': 71, 'pos': u'VERB', 'label': u'CONJ', 'content': u'kissing', 'lemma': u'kiss'}, {'index': 18, 'begin': 79, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'me', 'lemma': u'me', 'char': 'Scott Lang'}, {'index': 18, 'begin': 82, 'pos': u'ADP', 'label': u'PREP', 'content': u'like', 'lemma': u'like'}, {'index': 20, 'begin': 87, 'pos': u'DET', 'label': u'POBJ', 'content': u'that', 'lemma': u'that'}, {'index': 1, 'begin': 91, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 24, 'begin': 93, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': 'Scott Lang'}, {'index': 24, 'begin': 95, 'pos': u'VERB', 'label': u'ROOT', 'content': u'was', 'lemma': u'be'}, {'index': 26, 'begin': 99, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 27, 'begin': 101, 'pos': u'ADJ', 'label': u'NSUBJ', 'content': u'little', 'lemma': u'little'}, {'index': 24, 'begin': 108, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'surprised', 'lemma': u'surprised'}, {'index': 27, 'begin': 118, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'myself', 'lemma': u'myself', 'char': 'President'}, {'index': 24, 'begin': 124, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 31, 'begin': 126, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': 'Scott Lang'}, {'index': 31, 'begin': 128, 'pos': u'VERB', 'label': u'ROOT', 'content': u'have', 'lemma': u'have'}, {'index': 33, 'begin': 133, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 31, 'begin': 136, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'get', 'lemma': u'get'}, {'index': 33, 'begin': 140, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'somewhere', 'lemma': u'somewhere'}, {'index': 31, 'begin': 149, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 38, 'begin': 151, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': 'Scott Lang'}, {'index': 38, 'begin': 152, 'pos': u'VERB', 'label': u'AUX', 'content': u""'ll"", 'lemma': u'will'}, {'index': 38, 'begin': 156, 'pos': u'VERB', 'label': u'ROOT', 'content': u'see', 'lemma': u'see'}, {'index': 38, 'begin': 160, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'you', 'lemma': u'you', 'char': 'Dr. Hank Pym'}, {'index': 38, 'begin': 164, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'later', 'lemma': u'later'}, {'index': 38, 'begin': 169, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 38, 'begin': 171, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'Hank', 'lemma': u'Hank'}, {'index': 38, 'begin': 175, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 46, 'begin': 177, 'pos': u'ADV', 'label': u'DEP', 'content': u'Really', 'lemma': u'Really'}, {'index': 46, 'begin': 183, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 46, 'begin': 185, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Hope', 'lemma': u'Hope'}, {'index': 46, 'begin': 189, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 50, 'begin': 191, 'pos': u'PUNCT', 'label': u'P', 'content': u'[', 'lemma': u'['}, {'index': 50, 'begin': 192, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Scott', 'lemma': u'Scott'}, {'index': 50, 'begin': 198, 'pos': u'VERB', 'label': u'ROOT', 'content': u'turns', 'lemma': u'turn'}, {'index': 52, 'begin': 204, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 50, 'begin': 207, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'leave', 'lemma': u'leave'}, {'index': 50, 'begin': 212, 'pos': u'PUNCT', 'label': u'P', 'content': u']', 'lemma': u']'}]",10,0.34,Dr. Hank Pym,Dr. Hank Pym,['Scott Lang' 'Dr. Hank Pym' 'Scott Lang' 'Dr. Hank Pym' 'Scott Lang']
964,Dr. Hank Pym,Scott.,"[{'content': u'Scott.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'type': u'PERSON', 'meta': {}, 'salience': 1, 'name': u'Scott', 'mentions': [u'Scott']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Scott', 'lemma': u'Scott'}, {'index': 0, 'begin': 5, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,0.04,Scott Lang,Scott Lang,['Dr. Hank Pym' 'Scott Lang' 'Dr. Hank Pym' 'Scott Lang' 'Dr. Hank Pym']
965,Scott Lang,Yeah?,"[{'content': u'Yeah?', 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}",[],"[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Yeah', 'lemma': u'Yeah'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",0,0.0,Dr. Hank Pym,Dr. Hank Pym,['Scott Lang' 'Dr. Hank Pym' 'Scott Lang' 'Dr. Hank Pym' 'Scott Lang']
966,Dr. Hank Pym,You're full of shit.,"[{'content': u""You're full of shit."", 'begin': 0, 'score': -0.6, 'magnitude': 0.6}]","{'score': -0.6, 'magnitude': 0.6}","[{'type': u'OTHER', 'meta': {}, 'salience': 1, 'name': u'shit', 'mentions': [u'shit']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': 'Scott Lang'}, {'index': 1, 'begin': 3, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'re"", 'lemma': u'be'}, {'index': 1, 'begin': 7, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'full', 'lemma': u'full'}, {'index': 2, 'begin': 12, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 3, 'begin': 15, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'shit', 'lemma': u'shit'}, {'index': 1, 'begin': 19, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",1,-0.36,Scott Lang,Scott Lang,['Dr. Hank Pym' 'Scott Lang' 'Dr. Hank Pym' 'Scott Lang' 'narrator']
967,Scott Lang,"Oh, yeah.","[{'content': u'Oh, yeah.', 'begin': 0, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.3}",[],"[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Oh', 'lemma': u'Oh'}, {'index': 0, 'begin': 2, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 0, 'begin': 4, 'pos': u'X', 'label': u'DEP', 'content': u'yeah', 'lemma': u'yeah'}, {'index': 0, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,0.09,Dr. Hank Pym,narrator,['Scott Lang' 'Dr. Hank Pym' 'Scott Lang' 'narrator' 'Paxton']
968,narrator,"Scott is having dinner with Paxton, Maggie, and Cassie","[{'content': u'Scott is having dinner with Paxton, Maggie, and Cassie', 'begin': 0, 'score': 0.5, 'magnitude': 0.5}]","{'score': 0.5, 'magnitude': 0.5}","[{'type': u'PERSON', 'meta': {u'mid': u'/m/0crfmmg'}, 'salience': 0.3777751, 'name': u'Scott', 'mentions': [u'Scott']}, {'type': u'EVENT', 'meta': {}, 'salience': 0.2844629, 'name': u'dinner', 'mentions': [u'dinner']}, {'type': u'PERSON', 'meta': {}, 'salience': 0.18743421, 'name': u'Paxton', 'mentions': [u'Paxton']}, {'type': u'PERSON', 'meta': {u'mid': u'/m/0d09nm', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Cassie_Powney'}, 'salience': 0.0858198, 'name': u'Cassie', 'mentions': [u'Cassie']}, {'type': u'PERSON', 'meta': {u'mid': u'/m/06w8c2z', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Maggie_(1998_TV_series)'}, 'salience': 0.06450799, 'name': u'Maggie', 'mentions': [u'Maggie']}]","[{'index': 2, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Scott', 'lemma': u'Scott'}, {'index': 2, 'begin': 6, 'pos': u'VERB', 'label': u'AUX', 'content': u'is', 'lemma': u'be'}, {'index': 2, 'begin': 9, 'pos': u'VERB', 'label': u'ROOT', 'content': u'having', 'lemma': u'have'}, {'index': 2, 'begin': 16, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'dinner', 'lemma': u'dinner'}, {'index': 2, 'begin': 23, 'pos': u'ADP', 'label': u'PREP', 'content': u'with', 'lemma': u'with'}, {'index': 4, 'begin': 28, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Paxton', 'lemma': u'Paxton'}, {'index': 5, 'begin': 34, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 5, 'begin': 36, 'pos': u'NOUN', 'label': u'CONJ', 'content': u'Maggie', 'lemma': u'Maggie'}, {'index': 5, 'begin': 42, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 5, 'begin': 44, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 5, 'begin': 48, 'pos': u'NOUN', 'label': u'CONJ', 'content': u'Cassie', 'lemma': u'Cassie'}]",0,0.25,Scott Lang,Paxton,['Dr. Hank Pym' 'Scott Lang' 'narrator' 'Paxton' 'Scott Lang']
969,Paxton,"Well, Scott I met with my Captain today, he wanted a report of the night that you got out of jail. Something happened with the cameras, circuits got fried, and… But I told him you were processed correctly.","[{'content': u'Well, Scott I met with my Captain today, he wanted a report of the night that you got out of jail.', 'begin': 0, 'score': 0.7, 'magnitude': 0.7}, {'content': u'Something happened with the cameras, circuits got fried, and\u2026', 'begin': 99, 'score': 0.2, 'magnitude': 0.2}, {'content': u'But I told him you were processed correctly.', 'begin': 161, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.4, 'magnitude': 1.3}","[{'type': u'PERSON', 'meta': {}, 'salience': 0.6550024, 'name': u'Scott I', 'mentions': [u'Scott I']}, {'type': u'PERSON', 'meta': {}, 'salience': 0.0978317, 'name': u'Captain', 'mentions': [u'Captain']}, {'type': u'LOCATION', 'meta': {}, 'salience': 0.06959739, 'name': u'jail', 'mentions': [u'jail']}, {'type': u'EVENT', 'meta': {}, 'salience': 0.06875011, 'name': u'Something', 'mentions': [u'Something']}, {'type': u'WORK_OF_ART', 'meta': {}, 'salience': 0.067085296, 'name': u'report', 'mentions': [u'report']}, {'type': u'CONSUMER_GOOD', 'meta': {}, 'salience': 0.029601, 'name': u'cameras', 'mentions': [u'cameras']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.012132074, 'name': u'circuits', 'mentions': [u'circuits']}]","[{'index': 4, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Well', 'lemma': u'Well'}, {'index': 4, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 3, 'begin': 6, 'pos': u'NOUN', 'label': u'NN', 'content': u'Scott', 'lemma': u'Scott'}, {'index': 4, 'begin': 12, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': 'Paxton'}, {'index': 4, 'begin': 14, 'pos': u'VERB', 'label': u'ROOT', 'content': u'met', 'lemma': u'meet'}, {'index': 4, 'begin': 18, 'pos': u'ADP', 'label': u'PREP', 'content': u'with', 'lemma': u'with'}, {'index': 7, 'begin': 23, 'pos': u'PRON', 'label': u'POSS', 'content': u'my', 'lemma': u'my', 'char': 'Paxton'}, {'index': 5, 'begin': 26, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Captain', 'lemma': u'Captain'}, {'index': 4, 'begin': 34, 'pos': u'NOUN', 'label': u'TMOD', 'content': u'today', 'lemma': u'today'}, {'index': 4, 'begin': 39, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 11, 'begin': 41, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'he', 'lemma': u'he', 'char': 'Logn'}, {'index': 4, 'begin': 44, 'pos': u'VERB', 'label': u'PARATAXIS', 'content': u'wanted', 'lemma': u'want'}, {'index': 13, 'begin': 51, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 11, 'begin': 53, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'report', 'lemma': u'report'}, {'index': 13, 'begin': 60, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 16, 'begin': 63, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 14, 'begin': 67, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'night', 'lemma': u'night'}, {'index': 19, 'begin': 73, 'pos': u'ADP', 'label': u'DOBJ', 'content': u'that', 'lemma': u'that'}, {'index': 19, 'begin': 78, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': 'narrator'}, {'index': 13, 'begin': 82, 'pos': u'VERB', 'label': u'RCMOD', 'content': u'got', 'lemma': u'get'}, {'index': 19, 'begin': 86, 'pos': u'ADP', 'label': u'PREP', 'content': u'out', 'lemma': u'out'}, {'index': 20, 'begin': 90, 'pos': u'ADP', 'label': u'PCOMP', 'content': u'of', 'lemma': u'of'}, {'index': 21, 'begin': 93, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'jail', 'lemma': u'jail'}, {'index': 4, 'begin': 97, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 25, 'begin': 99, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Something', 'lemma': u'Something'}, {'index': 25, 'begin': 109, 'pos': u'VERB', 'label': u'ROOT', 'content': u'happened', 'lemma': u'happen'}, {'index': 25, 'begin': 118, 'pos': u'ADP', 'label': u'PREP', 'content': u'with', 'lemma': u'with'}, {'index': 28, 'begin': 123, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 26, 'begin': 127, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'cameras', 'lemma': u'camera'}, {'index': 25, 'begin': 134, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 32, 'begin': 136, 'pos': u'NOUN', 'label': u'NSUBJPASS', 'content': u'circuits', 'lemma': u'circuit'}, {'index': 32, 'begin': 145, 'pos': u'VERB', 'label': u'AUXPASS', 'content': u'got', 'lemma': u'get'}, {'index': 25, 'begin': 149, 'pos': u'VERB', 'label': u'CONJ', 'content': u'fried', 'lemma': u'fry'}, {'index': 25, 'begin': 154, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 25, 'begin': 156, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 25, 'begin': 159, 'pos': u'PUNCT', 'label': u'P', 'content': u'\u2026', 'lemma': u'\u2026'}, {'index': 38, 'begin': 161, 'pos': u'CONJ', 'label': u'CC', 'content': u'But', 'lemma': u'But'}, {'index': 38, 'begin': 165, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': 'Paxton'}, {'index': 38, 'begin': 167, 'pos': u'VERB', 'label': u'ROOT', 'content': u'told', 'lemma': u'tell'}, {'index': 38, 'begin': 172, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'him', 'lemma': u'him', 'char': 'Logn'}, {'index': 42, 'begin': 176, 'pos': u'PRON', 'label': u'NSUBJPASS', 'content': u'you', 'lemma': u'you', 'char': 'Scott Lang'}, {'index': 42, 'begin': 180, 'pos': u'VERB', 'label': u'AUXPASS', 'content': u'were', 'lemma': u'be'}, {'index': 38, 'begin': 185, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'processed', 'lemma': u'process'}, {'index': 42, 'begin': 195, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'correctly', 'lemma': u'correctly'}, {'index': 38, 'begin': 204, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",7,0.52,narrator,Scott Lang,['Scott Lang' 'narrator' 'Paxton' 'Scott Lang' 'Paxton']
970,Scott Lang,Really?,"[{'content': u'Really?', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.4}",[],"[{'index': 0, 'begin': 0, 'pos': u'ADV', 'label': u'ROOT', 'content': u'Really', 'lemma': u'Really'}, {'index': 0, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",0,-0.16,Paxton,Paxton,['narrator' 'Paxton' 'Scott Lang' 'Paxton' 'Scott Lang']
